Date,Open,High,Low,Close,Volume
2018-05-04,92.708,93.384,92.322,93.384,199
2018-05-07,93.48,94.128,93.191,94.128,833
2018-05-08,93.992,95.605,93.963,94.929,1143
2018-05-09,94.929,96.088,94.929,96.088,843
2018-05-10,95.895,95.895,95.22,95.413,805
2018-05-11,95.837,96.088,95.683,96.088,625
2018-05-14,96.194,96.57,96.088,96.57,454
2018-05-15,96.33,97.051,92.708,96.976,1231
2018-05-16,96.958,98.019,96.726,97.812,1486
2018-05-17,97.812,97.921,97.539,97.921,273
2018-05-18,97.921,98.402,97.48,98.402,214
2018-05-21,99.476,99.476,98.599,98.737,934
2018-05-22,98.156,99.059,98.019,99.059,246
2018-05-23,99.079,100.14,98.156,99.476,16504
2018-05-24,101.4,101.4,98.294,98.294,5618
2018-05-25,99.377,99.476,98.98,99.476,130
2018-05-28,99.79,99.81,99.79,99.81,73
2018-05-29,99.81,99.81,98.5,99.258,710
2018-05-30,96.59,99.75,96.59,99.75,11374
2018-06-01,99.66,99.75,98.019,99.75,11189
2018-06-04,100.02,100.86,99.476,99.61,703
2018-06-05,98.737,100.5,98.737,100.5,359
2018-06-06,100.52,100.52,99.079,99.079,1173
2018-06-07,99.476,99.55,99.079,99.079,204
2018-06-08,99.66,99.66,99.278,99.66,120
2018-06-11,98.5,99.94,98.5,99.66,369
2018-06-12,100.24,100.34,99.476,99.68,1498
2018-06-13,100.32,101.4,100.32,101.4,1769
2018-06-14,99.71,100.91,99.53,100.91,3979
2018-06-15,101.85,101.93,100.88,100.88,584
2018-06-18,101.1,102.09,101.01,101.97,2159
2018-06-19,101.5,102.07,101.01,101.79,707
2018-06-20,101.97,102.37,101.88,102.37,738
2018-06-21,102.37,103.27,102.37,102.66,256
2018-06-22,101.6,101.88,101.4,101.88,151
2018-06-25,104.27,104.27,99.57,99.92,5383
2018-06-26,99.87,100.52,99.71,100.44,2695
2018-06-27,100.04,100.44,99.83,100.44,183
2018-06-28,101.79,101.85,100.44,101.4,489
2018-06-29,101.4,102.17,101.4,102.17,143
2018-07-02,101.38,102.07,100.64,102.05,352
2018-07-03,102.6,102.75,102.37,102.37,629
2018-07-04,101.83,102.13,101.4,101.7,473
2018-07-05,101.06,101.56,100.91,101.3,1001
2018-07-06,101.32,101.4,100.91,100.91,1119
2018-07-09,101.85,101.92,101.02,101.58,382
2018-07-10,101.83,102.75,101.83,102.44,115
2018-07-11,102.05,102.19,101.21,101.86,585
2018-07-12,102.66,103.06,102.37,102.85,1049
2018-07-13,103.46,103.82,103.34,103.34,831
2018-07-16,102.37,102.99,101.99,102.37,880
2018-07-17,102.07,102.23,101.31,102.07,733
2018-07-18,102.99,103.68,102.99,103.05,128
2018-07-19,103.92,105.29,103.32,103.32,140
2018-07-20,103.73,103.73,102.75,102.93,181
2018-07-23,102.77,103.34,102.09,102.09,448
2018-07-24,103.73,103.73,103.44,103.5,942
2018-07-25,103.12,103.36,103.12,103.14,116
2018-07-26,102.64,103.34,102.64,102.99,122
2018-07-27,104.27,104.41,103.5,103.71,874
2018-07-30,104.31,104.41,102.27,102.27,1730
2018-07-31,102.37,104.31,101.97,102.05,518
2018-08-01,102.99,102.99,102.37,102.46,250
2018-08-02,102.44,102.62,101.78,102.11,808
2018-08-03,103.1,104.12,103.1,103.5,754
2018-08-06,103.82,104.71,103.68,104.51,497
2018-08-07,104.51,104.51,104.31,104.45,358
2018-08-08,104.37,104.51,103.54,104.41,438
2018-08-09,105,105,104.2,105,230
2018-08-10,105.29,106.33,105.04,105.77,300
2018-08-13,106.61,106.84,105.77,106.27,289
2018-08-14,107.24,107.24,106.27,106.71,472
2018-08-16,106.71,107.24,106.71,107.12,335
2018-08-17,107.24,107.26,106.8,106.9,856
2018-08-20,107.26,107.26,106.96,107.26,378
2018-08-21,106.54,106.78,106.54,106.59,233
2018-08-22,105.62,105.75,104.76,104.84,330
2018-08-23,105.19,105.83,104.8,105.77,564
2018-08-24,105.71,105.81,104.55,104.71,1584
2018-08-27,106.03,106.03,104.88,105.6,558
2018-08-28,105.73,105.81,105.37,105.42,561
2018-08-29,106.01,106.37,105.77,106.01,386
2018-08-30,106.41,106.74,106.13,106.74,639
2018-08-31,106.63,107.73,105.77,107.73,1836
2018-09-03,107.44,107.56,107.14,107.3,9523
2018-09-04,107.36,107.6,107.24,107.6,560
2018-09-05,107.64,107.73,107.08,107.08,4056
2018-09-06,107.5,107.5,106.84,106.84,1868
2018-09-07,105.68,106.74,105.68,106.27,665
2018-09-10,106.69,107.04,106.39,106.58,865
2018-09-11,106.63,106.92,105.99,106.03,572
2018-09-12,107.24,107.24,106.74,106.74,209
2018-09-13,106.98,107.14,106.47,106.86,125
2018-09-14,106.84,107.3,106.17,107.3,286
2018-09-17,107.4,107.4,106.15,106.56,576
2018-09-18,106.21,106.59,105.44,105.48,1265
2018-09-19,105.77,106.51,105.77,106.27,897
2018-09-20,106.65,106.88,106.37,106.88,45
2018-09-21,107.42,107.42,106.65,106.94,82
2018-09-24,106.98,106.98,105.91,106.27,772
2018-09-25,105.89,106.65,105.75,105.75,393
2018-09-26,106.25,106.27,106.25,106.27,347
2018-09-27,106.17,106.27,106.03,106.27,133
2018-09-28,106.96,107.56,106.45,107.56,4417
2018-10-01,108.27,108.31,107.28,107.6,4079
2018-10-02,108.43,108.8,107.66,108.41,2777
2018-10-03,108.01,109.21,108.01,109.21,246
2018-10-04,109.25,109.27,108.01,108.01,351
2018-10-05,108.01,108.55,107.6,108.43,714
2018-10-08,108.05,108.29,107.44,108.29,594
2018-10-09,108.49,108.53,108.29,108.51,1269
2018-10-10,107.97,108.07,106.43,106.58,804
2018-10-11,103.4,103.86,102.01,103.06,7575
2018-10-12,102.27,103.18,102.27,102.56,1034
2018-10-15,102.05,102.48,101.59,101.99,1534
2018-10-16,102.23,102.77,101.45,102.7,544
2018-10-17,104.31,104.31,103.34,103.34,813
2018-10-18,104.31,104.31,103.82,104.31,691
2018-10-19,104.31,104.31,103.82,104.31,455
2018-10-22,103.26,103.8,102.37,103.34,1255
2018-10-23,102.07,104.02,101.15,101.15,564
2018-10-24,101.31,102.85,99.446,102.37,1422
2018-10-25,100.96,101.43,98.461,101.39,1416
2018-10-26,102.37,104.31,99.78,99.78,1469
2018-10-29,99.446,102.87,99.446,102.37,833
2018-10-30,101.37,101.49,100.32,100.84,618
2018-10-31,102.19,104.31,102.19,104.02,843
2018-11-02,104.31,104.31,102.52,103.12,572
2018-11-05,103.05,103.42,102.5,103.42,550
2018-11-06,103.46,103.46,102.66,103.18,807
2018-11-07,104.31,104.31,103.08,104.31,876
2018-11-08,104.76,105.87,104.76,105.56,3277
2018-11-09,105.97,106.27,105,105.29,338
2018-11-13,105.04,105.29,104.27,104.27,574
2018-11-14,103.62,104.27,102.85,103.73,298
2018-11-15,102.79,102.95,101.59,101.91,11147
2018-11-16,102.48,103.64,102.48,102.56,163
2018-11-19,103.82,104,102.56,102.56,11119
2018-11-20,101.61,101.7,100.32,100.42,780
2018-11-21,100.42,100.42,99.92,100.32,206
2018-11-22,100.2,100.2,99.446,99.446,236
2018-11-23,99.51,100.42,99.446,100.42,1054
2018-11-26,100.38,101.09,99.72,101.09,580
2018-11-27,100.78,101.88,100.78,101.88,455
2018-11-28,102.6,102.85,102.54,102.54,155
2018-11-29,103.34,103.46,103.24,103.46,99
2018-11-30,103.34,104.24,102.56,104.24,2231
2018-12-03,105.29,106.31,105.29,105.35,2723
2018-12-04,104.69,105,103.52,104.31,337
2018-12-05,102.7,103.01,102.07,102.37,871
2018-12-06,101.69,101.7,99.92,99.92,1629
2018-12-07,102.31,102.31,100.2,100.9,589
2018-12-10,99.01,99.64,97.763,98.52,1271
2018-12-11,99.029,101.63,99.029,101.29,677
2018-12-12,100.88,101.57,100.86,100.98,1161
2018-12-13,100.96,100.96,99.87,100.27,717
2018-12-14,99.87,100.37,99.288,100.07,606
2018-12-17,99.01,99.109,96.878,97.959,6232
2018-12-18,96.76,97.075,95.944,96.908,1316
2018-12-19,95.424,96.535,95.424,96.042,2536
2018-12-20,93.635,94.539,93.389,94.371,2246
2018-12-21,93.064,94.47,92.504,93.595,1934
2018-12-27,92.406,97.075,90.892,91.658,3404
2018-12-28,92.897,94.529,92.897,94.077,1060
2019-01-02,93.035,94.381,91.973,94.381,3559
2019-01-03,93.998,94.371,92.73,94.371,1468
2019-01-04,93.625,95.846,93.389,95.846,2091
2019-01-07,95.63,95.699,94.539,95.699,1966
2019-01-08,96.328,97.075,95.837,96.417,2734
2019-01-09,96.986,97.812,95.561,95.561,1146
2019-01-10,95.994,96.338,95.846,96.16,831
2019-01-11,97.016,97.134,96.23,96.8,1003
2019-01-14,96.79,96.918,96.535,96.535,476
2019-01-15,97.527,97.616,96.79,97.448,390
2019-01-16,98.304,98.891,98.304,98.891,448
2019-01-17,98.382,98.891,98.225,98.304,452
2019-01-18,99.288,100.47,99.288,100.47,140
2019-01-21,100.76,101.07,100.47,100.76,388
2019-01-22,100.69,100.69,99.77,99.83,403
2019-01-23,98.93,100.27,98.93,99.95,1132
2019-01-24,109.92,109.92,97.616,100.23,766
2019-01-25,99.97,100.98,99.95,100.78,529
2019-01-28,100.23,100.23,98.791,99.486,636
2019-01-29,99.446,100.05,98.891,99.99,1009
2019-01-30,99.83,100.13,99.01,100.07,308
2019-01-31,99.83,101.25,99.387,101.25,858
2019-02-01,101.25,101.74,101.05,101.51,534
2019-02-04,102.06,103.22,101.65,101.84,1204
2019-02-05,102.59,103.26,102.24,103.26,676
2019-02-06,103.4,103.6,102.55,103.6,942
2019-02-07,103.71,103.9,103.04,103.42,626
2019-02-08,102.92,103.24,102.14,102.8,1443
2019-02-11,102.92,104.64,102.92,103.75,525
2019-02-12,105.05,105.36,104.34,105.18,591
2019-02-13,105.99,105.99,105.18,105.87,407
2019-02-14,105.99,106.99,105.58,105.58,1341
2019-02-15,105.62,106.33,105.58,106.33,637
2019-02-18,106.37,107.03,106.37,106.66,1844
2019-02-19,107.09,107.09,106.27,106.87,1233
2019-02-20,106.85,107.09,106.01,106.95,1458
2019-02-21,106.95,107.09,106.43,106.79,616
2019-02-22,106.87,106.87,106.66,106.66,163
2019-02-25,107.09,108.05,107.09,107.65,2884
2019-02-26,106.49,107.35,106.49,107.35,323
2019-02-27,106.6,106.6,105.28,105.87,752
2019-02-28,106.35,106.41,105.54,106.05,725
2019-03-01,106.64,106.97,106.51,106.51,509
2019-03-04,110.1,110.1,107.15,107.45,260
2019-03-05,106.91,107.07,105.95,106.77,1040
2019-03-06,106.81,106.83,105.83,106.31,345
2019-03-07,103.32,106.11,103.32,105.2,540
2019-03-08,105.32,105.44,105.18,105.28,423
2019-03-11,105.95,107.19,104.99,107.19,1289
2019-03-12,106.66,107.15,106.37,107.15,1242
2019-03-13,107.15,107.35,106.68,107.35,947
2019-03-14,107.15,108.05,107.07,108.05,558
2019-03-15,107.78,108.19,107.65,107.74,5420
2019-03-18,108.01,108.13,107.74,107.84,269
2019-03-19,107.84,108.43,107.84,108.13,5941
2019-03-20,107.61,107.61,106.87,106.99,329
2019-03-21,106.58,107.72,106.15,107.72,5285
2019-03-22,107.99,108.63,107.65,107.65,7162
2019-03-25,106.66,106.99,106.37,106.64,778
2019-03-26,109.1,109.1,107.23,107.86,390
2019-03-27,108.43,108.43,106.91,106.91,756
2019-03-28,107.72,108.37,107.72,108.13,333
2019-03-29,108.67,108.84,108.67,108.84,461
2019-04-01,109.53,109.98,109.47,109.94,5049
2019-04-02,110.26,112.06,110.26,110.34,1641
2019-04-03,110.34,110.82,109.61,110.5,3659
2019-04-04,111.08,111.08,110.3,110.4,568
2019-04-05,110.9,111,110.6,110.88,415
2019-04-08,111.08,111.08,110.2,110.2,1066
2019-04-09,110.44,110.71,109.76,109.76,595
2019-04-10,110.1,110.58,110.1,110.54,754
2019-04-11,110.46,110.64,110.3,110.5,725
2019-04-12,110.48,110.71,110.1,110.6,3605
2019-04-15,110.67,110.69,110.36,110.36,507
2019-04-16,110.74,111.08,110.72,110.82,320
2019-04-17,110.8,110.84,110.54,110.62,348
2019-04-18,110.62,111.08,110.22,111.08,356
2019-04-23,111.3,112.04,111.3,112.02,1043
2019-04-24,112.95,113.19,112.85,113.19,5828
2019-04-25,113.64,114.07,112.87,112.87,5483
2019-04-26,112.89,113.35,112.06,112.97,418
2019-04-29,113.97,113.99,113.54,113.99,5989
2019-04-30,113.66,113.66,112.7,112.7,12109
2019-05-02,112.89,112.89,112.26,112.85,396
2019-05-06,111.42,112.42,111.12,112.42,5483
2019-05-07,112.66,112.66,111.56,111.56,851
2019-05-08,112.06,112.06,110.78,110.78,4722
2019-05-09,110.74,112.06,109.41,109.71,1417
2019-05-10,110.44,110.74,109.08,109.08,5728
2019-05-13,109.94,110.1,108.43,108.67,2622
2019-05-14,108.92,109.47,108.86,109.45,1361
2019-05-15,110.1,110.1,109.37,110,587
2019-05-16,110.1,112.06,109.9,111.79,1445
2019-05-17,111.4,112.06,110.86,111.12,260
2019-05-20,115.01,115.01,110.1,110.44,841
2019-05-21,110.96,111.52,110.76,111.32,1088
2019-05-22,111.46,111.46,110.5,111.04,5101
2019-05-23,110.71,110.71,109.86,109.86,281
2019-05-24,109.61,110.02,109.27,109.27,4616
2019-05-27,109.57,109.69,109.31,109.45,449
2019-05-28,109.74,109.78,109.26,109.45,241
2019-05-29,109.12,109.12,103.22,108.51,9919
2019-05-30,108.25,108.82,108.25,108.37,255
2019-05-31,107.47,107.47,106.17,107.13,2782
2019-06-03,106.07,106.41,105.48,105.64,5926
2019-06-04,105.38,106.73,105.38,106.73,543
2019-06-05,107.65,108.33,107.51,107.51,201
2019-06-06,108.47,110.12,108.13,108.23,807
2019-06-07,109.16,111.06,108.63,109.51,572
2019-06-10,109.69,110.42,109.69,110.42,5992
2019-06-11,110.02,110.69,109.76,109.84,5170
2019-06-12,109.35,109.47,109.12,109.47,278
2019-06-13,112.02,112.02,109.9,110.42,4517
2019-06-14,110,110.4,109.69,110.36,4630
2019-06-17,111.02,111.04,110.74,110.84,160
2019-06-18,110.46,112.4,110.46,112.4,324
2019-06-19,112.4,112.4,112.06,112.22,254
2019-06-21,112.18,112.81,111.68,111.68,854
2019-06-24,111.58,111.73,111.3,111.4,513
2019-06-25,111.26,113.03,110.69,110.82,557
2019-06-26,110.58,111.22,110.42,110.72,179
2019-06-27,112.87,112.87,110.1,110.5,4854
2019-06-28,110.67,110.8,110.42,110.56,516
2019-07-01,112.85,112.85,112.06,112.28,915
2019-07-02,112.56,112.56,112.28,112.56,4794
2019-07-03,113.03,113.46,113.03,113.42,1262
2019-07-04,113.72,115.01,113.72,114.03,280
2019-07-05,114.11,114.13,113.75,114.13,295
2019-07-08,114.19,114.33,113.97,114.21,827
2019-07-09,113.79,114.23,113.66,114.23,2297
2019-07-10,114.51,115.02,114.31,114.9,706
2019-07-11,114.84,115.02,114.57,114.94,479
2019-07-12,114.96,115.38,114.96,115.26,426
2019-07-15,115.52,115.6,114.98,115.04,1416
2019-07-16,115.06,115.72,115.06,115.68,1031
2019-07-17,115.66,115.74,115.16,115.16,548
2019-07-18,114.19,114.63,113.89,114.63,1201
2019-07-19,114.78,115.06,114.73,114.77,333
2019-07-22,114.19,114.77,113.81,113.81,509
2019-07-23,114.88,115.26,114.51,115.18,770
2019-07-24,115.96,116.17,115.6,116.14,528
2019-07-25,116.49,116.81,115.8,116.06,525
2019-07-26,116.15,117.05,116.15,117.05,1132
2019-07-29,117.15,117.84,117.15,117.45,992
2019-07-30,117.74,117.76,116.95,116.95,1188
2019-07-31,117.17,117.62,117.17,117.37,1307
2019-08-01,117.13,118.14,116.83,118.14,2442
2019-08-02,116.17,118.14,114.17,114.17,4536
2019-08-05,114.05,114.05,111.41,111.89,1984
2019-08-06,110.79,112.18,110.28,111.75,1594
2019-08-07,112.08,112.94,109.92,111.37,3109
2019-08-08,112.86,113.79,112.42,113.79,800
2019-08-09,114.49,114.49,113.67,113.67,1471
2019-08-12,114.57,114.67,113.1,113.41,1429
2019-08-13,112.72,115.3,112.36,115.22,1167
2019-08-14,114.96,115.06,113.38,113.38,1620
2019-08-16,113.83,114.47,113.47,114.19,1957
2019-08-19,115.68,116.69,115.36,116.63,1297
2019-08-20,116.81,116.99,116,116,431
2019-08-21,115.92,116.06,115.82,116.06,365
2019-08-22,116.15,117.21,116.15,116.31,3535
2019-08-23,117.05,117.15,116.04,117.15,286
2019-08-26,113.87,115.16,113.51,113.85,3080
2019-08-27,114.49,115.22,114.39,115.2,102
2019-08-28,116.65,116.65,114.71,115.68,1433
2019-08-29,116.04,119.13,116.04,117.58,3542
2019-08-30,117.58,118.44,117.58,118.44,600
2019-09-02,119.13,119.13,117.15,117.39,590
2019-09-03,117.33,117.64,116.57,116.57,519
2019-09-04,117.47,117.47,116.71,116.71,1819
2019-09-05,117.74,118.74,117.74,118.7,1472
2019-09-06,118.8,119.13,118.42,118.44,398
2019-09-09,118.78,119.13,118.62,118.62,806
2019-09-10,118.32,118.38,117.64,117.9,396
2019-09-11,117.9,119.29,117.9,119.29,781
2019-09-12,119.29,120.7,119.29,120.25,3005
2019-09-13,119.53,119.91,119.01,119.01,714
2019-09-16,118.74,119.35,118.56,119.33,446
2019-09-17,119.71,120.01,119.19,119.47,1940
2019-09-18,119.49,119.61,119.43,119.51,215
2019-09-19,119.49,120.26,119.43,120.26,361
2019-09-20,119.87,121.73,119.83,121.65,534
2019-09-23,120.98,121.2,120.62,121.12,876
2019-09-24,121.73,121.83,121.12,121.22,589
2019-09-25,120.17,120.62,119.49,120.62,1382
2019-09-26,121.12,121.89,121.12,121.26,1390
2019-09-27,121.6,121.75,121.12,121.18,1739
2019-09-30,120.74,121.24,120.7,121.02,1671
2019-10-01,121.79,122.09,120.72,120.72,1181
2019-10-02,119.79,119.85,114.17,117.03,3861
2019-10-03,117.01,117.13,114.78,115.34,2472
2019-10-04,117.03,120.92,116.08,116.89,2073
2019-10-07,117.68,118.04,117.64,117.88,563
2019-10-08,117.88,117.88,116.15,116.15,3837
2019-10-09,115.88,116.85,115.8,116.43,2639
2019-10-10,116.43,116.99,115.94,116.99,514
2019-10-11,117.29,118.14,117.29,118.14,1506
2019-10-14,119.13,119.13,116.93,117.15,611
2019-10-15,117.96,118.36,117.66,118.36,1260
2019-10-16,118.24,118.46,117.76,118.18,1779
2019-10-17,117.72,117.72,117.29,117.29,349
2019-10-18,117.25,117.29,116.97,117.03,299
2019-10-21,116.77,117.19,116.41,117.03,1460
2019-10-22,117.72,117.72,117.15,117.35,400
2019-10-23,116.95,117.15,116.63,116.95,1609
2019-10-24,117.43,117.68,117.23,117.58,242
2019-10-25,117.58,118.38,117.29,118.38,3851
2019-10-28,118.64,119.13,118.52,118.76,517
2019-10-29,119.07,119.07,118.64,118.76,1994
2019-10-30,118.32,118.7,118.14,118.18,712
2019-10-31,118.36,118.54,117.58,117.66,1553
2019-11-04,118.54,119.75,118.54,119.73,767
2019-11-05,120.09,120.56,120.03,120.36,1770
2019-11-06,120.36,120.36,120.13,120.13,476
2019-11-07,120.84,121.22,120.64,121.12,1238
2019-11-08,120.92,121.3,120.64,121.12,904
2019-11-12,121.62,122.11,121.62,122.11,1364
2019-11-13,122.21,122.33,121.52,122.33,792
2019-11-14,122.69,122.91,122.51,122.51,560
2019-11-15,123.06,123.06,122.23,122.23,826
2019-11-18,122.83,123.44,122.83,122.95,1029
2019-11-19,123.36,123.6,122.91,122.91,1547
2019-11-20,122.77,123.08,122.69,122.69,679
2019-11-21,122.51,123.6,122.21,122.43,482
2019-11-22,122.69,123.3,122.69,123.12,438
2019-11-25,123.72,125.35,123.72,125.35,405
2019-11-26,125.69,125.69,124.2,124.55,748
2019-11-27,125.51,125.69,125.43,125.43,1000
2019-11-28,125.37,126.08,125.35,126,885
2019-11-29,129.97,129.97,125.47,125.47,780
2019-12-02,125.61,125.86,122.55,122.75,2114
2019-12-03,122.75,123.02,120.7,120.98,1691
2019-12-04,121.52,122.57,121.44,122.57,2281
2019-12-05,122.67,122.79,121.77,122.21,1528
2019-12-06,122.51,124.22,122.21,124.22,1265
2019-12-09,124.02,124.2,123.64,124.2,5741
2019-12-10,123.7,123.74,122.93,123.7,1257
2019-12-11,123.88,123.88,123.24,123.64,1954
2019-12-12,123.48,124.54,123,124.54,3021
2019-12-13,129.98,129.98,123.4,123.7,4614
2019-12-16,124.46,124.5,124,124.5,9823
2019-12-17,124.56,124.56,124.04,124.4,1048
2019-12-18,124.58,125.12,124.32,125.12,979
2019-12-19,124.9,125,124.5,124.74,1621
2019-12-20,126.4,126.4,125,126.14,865
2019-12-23,126.26,126.8,126.02,126.56,1836
2019-12-27,127.98,127.98,126,126.32,2165
2019-12-30,126,126.08,124.86,124.86,4744
2020-01-02,125.52,126.16,125.52,125.54,2547
2020-01-03,125.34,125.78,125,125.46,3346
2020-01-07,125.58,125.86,125.46,125.7,3127
2020-01-08,125.6,126.42,125.26,126.2,3223
2020-01-09,126.9,127.8,126.9,127.8,2306
2020-01-10,128.14,128.48,127.62,127.62,1441
2020-01-13,127.22,127.64,127.2,127.28,1954
2020-01-14,127.4,127.7,126.84,127.3,2349
2020-01-15,127.34,127.44,126.86,127.44,1040
2020-01-16,127.94,128.44,127.72,128.24,718
2020-01-17,128.7,129.84,128.7,129.84,2563
2020-01-20,129.74,129.92,129.4,129.92,2386
2020-01-21,129.48,129.48,129.08,129.24,1018
2020-01-22,130,130.28,129.66,130.28,965
2020-01-23,129.7,129.98,129.24,129.92,3303
2020-01-24,130.44,131.48,130.3,130.7,2349
2020-01-27,129.4,129.4,128,128.8,2760
2020-01-28,128.9,129.96,128.58,129.96,2465
2020-01-29,130.24,130.9,130,130.56,977
2020-01-30,128.98,129.66,128.8,129.2,1167
2020-01-31,130.58,130.72,128.58,128.58,2834
2020-02-03,128.64,130,128.02,129.5,5294
2020-02-04,130.06,130.5,129.74,130.48,4111
2020-02-05,130.34,131.66,129.94,131,6316
2020-02-06,132,132.5,131.9,132.12,2542
2020-02-07,132.44,132.94,132.38,132.68,1395
2020-02-10,135,135,132.08,133.4,2340
2020-02-11,134.34,134.38,133.74,134.3,2780
2020-02-12,134.14,134.54,134,134.42,2154
2020-02-13,134.7,135,134,135,4921
2020-02-14,135.4,135.7,134.96,135.16,2466
2020-02-17,135.78,136.32,135.5,136.3,2840
2020-02-18,138,139,135.6,135.98,2756
2020-02-19,136.52,137.18,136.08,137.18,2256
2020-02-20,137.24,137.38,136.5,137.24,2110
2020-02-21,136.1,136.38,134.88,134.88,3508
2020-02-24,133.5,133.5,130.86,131.4,10826
2020-02-25,130,131.94,128,129.78,6801
2020-02-26,128,129,124.9,128.6,13704
2020-02-27,128.6,128.6,121.1,122.8,10344
2020-02-28,118.08,118.94,115.1,116.62,21809
2020-03-02,115.7,120.22,115.52,119.02,15267
2020-03-03,122.12,124,121.14,122.4,15329
2020-03-04,119.98,121.5,119.06,120.5,5572
2020-03-05,124,125,119.5,120.52,8482
2020-03-06,117.48,117.82,112.92,115.54,8220
2020-03-09,110,110,102,108.38,10183
2020-03-10,109.86,112.66,106.7,107.06,9830
2020-03-11,109.6,111,107.4,108.28,9636
2020-03-12,102.94,104.22,99.5,101.42,11981
2020-03-13,98.12,107,98.1,100,8176
2020-03-16,104,105,96,99.88,13201
2020-03-17,99.88,103.9,98.91,103.6,6749
2020-03-18,103.6,103.86,100,102,2601
2020-03-19,103.78,108.8,100.86,108.8,5177
2020-03-20,111.9,112,103.54,104.54,8633
2020-03-23,100.98,102.12,96.08,98.39,8656
2020-03-24,100.8,105.5,100.5,104.98,5693
2020-03-25,108,109.04,104,108,4590
2020-03-26,105.54,110.5,104.1,110.38,7548
2020-03-27,108.6,109.28,106.2,106.2,4456
2020-03-30,106,109.36,100,109.2,5490
2020-03-31,111.92,112.9,110,111.04,5436
2020-04-01,107.4,108.6,106.4,107.5,2745
2020-04-02,107.86,108.6,105.34,108.6,3069
2020-04-03,108.56,109.9,108.12,109.04,2901
2020-04-06,112,113.38,111.5,113,3490
2020-04-07,115.18,117.76,115,115.58,14366
2020-04-08,114,117.32,113,115.66,5569
2020-04-09,117.66,119.66,116.78,119.1,5649
2020-04-14,120.1,120.8,119.1,120.1,14286
